Row.names	Mean_RPKM	SD_RPKM	Chimp_dN	Chimp_dS	Chimp_dN.dS	Mouse_dN	Mouse_dS	Mouse_dN.dS
1821	ENSG00000089169.10	0.0304212558797972	0.0357293749491465	0.016	0.0432	0.37037037	0.0534	0.8455	0.063157895
1822	ENSG00000089177.13	3.6317334346993	1.46003492758616	0.0554	0.1054	0.525616698	0.1387	0.7127	0.194612039
1823	ENSG00000089195.10	5.52744882384012	3.05715964441932	0.0019	0.0069	0.275362319	0.0824	0.4231	0.194753013
1824	ENSG00000089199.5	3.15064337707103	16.6571675912116	0.0085	0.0097	0.87628866	0.2342	0.7168	0.326729911
1825	ENSG00000089220.4	165.765159855333	38.4302478784687	0	0.0203	0	0.0731	0.637	0.114756672
1826	ENSG00000089225.15	0.0115049185886503	0.017392039723022	9e-04	0.0254	0.035433071	0.0182	0.8082	0.022519178
1827	ENSG00000089234.11	5.95976401650628	2.20181794286062	8e-04	0.0098	0.081632653	0.0435	0.7514	0.057891935
1828	ENSG00000089248.6	8.14266850837441	2.7129866609788	0.0018	0.0048	0.375	0.0569	0.6647	0.085602527
1829	ENSG00000089250.14	4.29939204530661	3.12251732643901	0.004	0.0308	0.12987013	0.0295	0.806	0.036600496
1830	ENSG00000089280.14	52.0233880198279	13.7335813997067	0.0049	0.0154	0.318181818	0.019	0.4015	0.04732254
1831	ENSG00000089289.11	38.4944529378137	11.0436427296133	0.0085	0.0165	0.515151515	0.1051	0.3167	0.331859804
1832	ENSG00000089327.10	2.85967295668846	1.8642838622516	0.0085	0.0177	0.480225989	0.4912	0.6897	0.712193707
1833	ENSG00000089335.16	12.3324747152107	3.68222129744756	0.009	0.0143	0.629370629	0.5233	2.0529	0.254907692
1834	ENSG00000089351.10	17.79724402095	8.35821041030951	0.0064	0.0233	0.274678112	0.027	0.8264	0.03267183
1835	ENSG00000089356.12	0.111387421309861	0.0944961646695531	0.0094	0	NA	0.1723	1.0368	0.166184414
1836	ENSG00000089472.12	0.202037857815103	0.213568938863046	NA	NA	NA	0.0786	0.4944	0.158980583
1837	ENSG00000089486.12	7.74960737949194	3.10118272190958	0.0022	0.006	0.366666667	0.029	0.4953	0.058550374
1838	ENSG00000089505.13	0.00629642666425816	0.0253391025783645	0.005	0.0167	0.299401198	0.8505	1.0114	0.840913585
1839	ENSG00000089558.4	0.0271761275421785	0.0278227158012938	0.0018	0.0115	0.156521739	0.0499	0.5216	0.095667178
1840	ENSG00000089597.12	20.7245727938275	6.97163779957039	0.002	0.0092	0.217391304	0.044	0.4682	0.093976933
1841	ENSG00000089639.6	0.447856225697107	0.280324156060774	0.0024	0.0134	0.179104478	0.0954	0.6521	0.14629658
1842	ENSG00000089682.12	1.39169987835163	0.433785945560668	0	0.0085	0	0.0709	0.3362	0.210886377
1843	ENSG00000089685.10	0.00574370756918608	0.0229499575095046	0.012	0	NA	0.0927	0.9002	0.102977116
1844	ENSG00000089692.4	0.0980636157636899	0.0972064712211331	0.0082	0.0203	0.403940887	0.2057	0.4312	0.477040816
1845	ENSG00000089693.6	31.5935539556104	10.0753293232122	0	0.0138	0	0.0125	0.5845	0.0213858
1846	ENSG00000089723.5	0.0381280181853664	0.0554255068908194	0.0018	0.0133	0.135338346	0.0268	0.3707	0.072295657
1847	ENSG00000089737.11	39.0096721471742	11.9278660174999	0.0048	0.0129	0.372093023	0.1198	0.5678	0.210989785
1848	ENSG00000089775.7	1.17459243147872	0.514580764003687	0.0012	0.0043	0.279069767	0.0486	0.336	0.144642857
1849	ENSG00000089818.12	4.86773861230806	1.67971429984122	0.0035	0.0174	0.201149425	0.0351	0.3618	0.097014925
1850	ENSG00000089820.11	1.45711421543776	0.881893134049058	5e-04	0.0154	0.032467532	0.1066	0.9395	0.113464609
1851	ENSG00000089847.8	0.340612289487103	0.354090775057998	0.0114	0.0333	0.342342342	0.2146	1.4944	0.143602784
1852	ENSG00000089876.7	5.68764395325683	2.18214690784565	0.0012	0.0199	0.060301508	0.0668	0.7132	0.093662367
1853	ENSG00000089902.8	5.02418010678402	1.385570095251	0.0018	0.012	0.15	0.0224	0.5927	0.03779315
1854	ENSG00000089916.13	2.79945999189865	0.793204572600027	0.0131	0.0316	0.414556962	0.0703	0.5012	0.140263368
1855	ENSG00000090006.13	12.3678882415905	7.91586333608345	0.0127	0.0383	0.331592689	0.0581	0.6764	0.08589592
1856	ENSG00000090013.5	37.2672720709512	16.2385525314339	0.0044	0.0129	0.341085271	0.0389	0.472	0.082415254
1857	ENSG00000090020.6	1.7088564776404	0.921341050548479	NA	NA	NA	0.0338	0.6097	0.0554371
1858	ENSG00000090054.9	2.72890392098316	0.997018372649516	0.001	0.0075	0.133333333	0.0422	0.7301	0.057800301
1859	ENSG00000090060.13	9.47969051183656	3.52168370471685	0	0.0024	0	0.0194	0.204	0.095098039
1860	ENSG00000090061.13	10.1703345980755	2.77079595820543	0	0.0068	0	0.0196	0.3947	0.049657968
1861	ENSG00000090097.16	40.7941368812738	17.0077325825413	0.0165	0.0387	0.426356589	0.0117	0.3414	0.03427065
1862	ENSG00000090104.7	0.839582866066417	1.09540625341679	0	0	NA	0.0707	0.3866	0.182876358
1863	ENSG00000090238.7	28.2375285470208	17.6732031259475	0.0075	0	NA	0	0.2829	0
1864	ENSG00000090263.11	18.9759678463603	5.11505442394721	0	0.044	0	0.1004	0.6827	0.147063132
1865	ENSG00000090266.8	31.8017379838367	9.36440716556335	0.009	0	NA	0.0937	0.6881	0.136172068
1866	ENSG00000090273.9	31.5078792860342	10.6929476418664	0.0101	0.0281	0.359430605	0.0271	0.7343	0.036905897
1867	ENSG00000090316.11	7.25064240111861	2.26279172542775	0.001	0.0358	0.027932961	0.0055	0.9196	0.005980861
1868	ENSG00000090339.4	5.10051324492277	7.44910950810574	0.0167	0.0118	1.415254237	0.4108	1.4291	0.287453642
1869	ENSG00000090372.10	11.9303733426471	3.6739140027046	0.0109	0.0378	0.288359788	0.0261	0.6442	0.040515368
1870	ENSG00000090376.4	0.935719822970934	0.547743301899369	0.0042	0.0053	0.79245283	0.1446	0.6064	0.238456464
1871	ENSG00000090382.2	1.91607422915309	2.63054880844718	0	0.0232	0	0.18	0.7038	0.255754476
1872	ENSG00000090402.3	0.00316496047727374	0.00728106364281839	0.0024	0.0189	0.126984127	0.1316	0.8228	0.159941663
1873	ENSG00000090432.5	13.3866355873818	4.5062681495874	0.0014	0.0101	0.138613861	0.0512	0.6621	0.077329709
1874	ENSG00000090447.7	2.29532608466093	1.490125294238	0.0037	0.0197	0.187817259	0.0101	0.6631	0.015231488
1875	ENSG00000090470.10	4.04848745312802	1.13401618304074	0.1169	0.1784	0.655269058	0.0516	0.5044	0.102299762
1876	ENSG00000090487.6	12.6892470770104	4.96134312998375	0	0.0109	0	0.0102	0.7131	0.014303744
1877	ENSG00000090512.7	0.00232817977341975	0.00720664649987943	0.0144	0.0198	0.727272727	0.2719	0.5523	0.492304907
1878	ENSG00000090520.6	7.93783449683079	3.53367632519066	0.0015	0.0025	0.6	0.008	0.4098	0.019521718
1879	ENSG00000090530.5	0.351587095813349	0.232867435619189	0.0029	0.011	0.263636364	0.0511	0.6117	0.083537682
1880	ENSG00000090534.13	0.60950602021848	0.353038327112742	0.011	0.0113	0.973451327	0.1887	0.2988	0.631526104
1881	ENSG00000090539.11	2.57678769230843	1.35610072589868	0.0029	0.0136	0.213235294	0.0753	0.4534	0.166078518
1882	ENSG00000090554.8	0.885580825909626	0.429607769578349	0.0023	0.0164	0.140243902	0.2044	1.3547	0.150882114
1883	ENSG00000090565.11	12.9580979103266	5.41201315479007	0.0095	0.0536	0.177238806	0.2404	1.7886	0.134406799
1884	ENSG00000090581.5	10.7043928290522	3.35571467276877	0.0055	0.0222	0.247747748	0.1229	0.7636	0.16094814
1885	ENSG00000090612.16	0.172231055943425	0.139792943289331	0.0079	0.0187	0.422459893	0.4992	2.4349	0.205018687
1886	ENSG00000090615.8	4.29343563068745	1.19404447807805	0.0028	0.0175	0.16	0.1129	1.3301	0.084880836
1887	ENSG00000090621.9	137.513321064794	38.3364193453092	0	0.0059	0	0.0109	0.4273	0.02550901
1888	ENSG00000090659.13	0.361853143451519	0.515871392375257	0.0126	0.0231	0.545454545	0.27	1.2038	0.224289749
1889	ENSG00000090661.7	0.731827324316945	0.441599501284318	0.0078	0.0154	0.506493506	0.1899	0.9467	0.200591528
1890	ENSG00000090674.11	8.87535259779109	3.30628856258654	7e-04	0.0262	0.026717557	0.042	0.9194	0.045681966
1891	ENSG00000090686.11	4.11263557228931	1.03865594882729	0.001	0.0056	0.178571429	0.0279	0.6711	0.041573536
1892	ENSG00000090776.5	3.55685600957205	1.68037288965225	0.0085	0.0176	0.482954545	0.0248	0.478	0.051882845
1893	ENSG00000090857.9	5.8303794037464	2.27732319408912	0.0012	0.0183	0.06557377	0.0404	0.435	0.092873563
1894	ENSG00000090861.11	24.4677622750748	8.40558675002541	0.0015	0.0213	0.070422535	0.0222	0.5914	0.037538045
1895	ENSG00000090863.7	17.8701305921688	8.05241100238904	9e-04	0.0097	0.092783505	0.0174	0.505	0.034455446
1896	ENSG00000090889.10	0.0276731889337561	0.0349666602643363	0.0164	0.0301	0.544850498	0.0761	0.4071	0.186931958
1897	ENSG00000090905.13	6.8028578347938	1.79098146840275	0.0012	0.0047	0.255319149	0.0261	0.1657	0.157513579
1898	ENSG00000090920.9	0.13803028871798	0.297034362568886	NA	NA	NA	0.1201	0.7448	0.161251343
1899	ENSG00000090924.10	1.08900261063908	0.908922474052368	0.0134	0.019	0.705263158	0.1697	0.6377	0.266112592
1900	ENSG00000090932.6	0.00400906123740729	0.00812361229793461	0.0084	0.0479	0.175365344	0.0915	0.8418	0.108695652
1901	ENSG00000090971.4	0.732731680892581	0.378076416987964	0.0022	0	NA	0.0245	0.7955	0.03079824
1902	ENSG00000090975.8	1.64643600631592	0.788943254204611	0.0022	0.0247	0.089068826	0.0455	0.8423	0.054018758
1903	ENSG00000090989.13	5.50097504272017	1.90944381361836	0	0.0056	0	0.0129	0.6049	0.021325839
1904	ENSG00000091009.6	3.04329284568166	0.912291511174553	8e-04	0.0088	0.090909091	0.0246	0.3922	0.0627231
1905	ENSG00000091010.4	0.0162781839930387	0.0332950775864182	0	0	NA	0.0039	0.5575	0.006995516
1906	ENSG00000091039.12	3.97768934188887	2.76877456733266	0	0.0051	0	0.0187	0.5356	0.034914115
1907	ENSG00000091073.15	2.81613018582034	1.05284684969185	0.0063	0.0308	0.204545455	0.0777	0.7162	0.108489249
1908	ENSG00000091106.14	0.395490477112837	0.193590304361862	0.0015	0.0059	0.254237288	0.1588	0.5691	0.279037076
1909	ENSG00000091127.9	3.82355057721914	1.76763432351427	0	0.0015	0	0.0684	0.6924	0.098786828
1911	ENSG00000091129.15	0.0810546860261279	0.108650226570834	0.0032	0.0141	0.226950355	0.0354	0.4653	0.076079948
1912	ENSG00000091136.9	8.20926898828773	6.49015817025752	0.0229	0.0821	0.278928136	0.0357	0.6395	0.055824863
1913	ENSG00000091137.7	0.0676917646675869	0.180301980823276	0.0044	0.0148	0.297297297	0.067	0.5165	0.129719264
1914	ENSG00000091138.8	0.0429948120735326	0.0830922157556109	0.0115	0.0232	0.495689655	0.1131	0.5209	0.217124208
1915	ENSG00000091140.8	35.9989389042522	12.5188038849932	0	0.0141	0	0.0243	0.4311	0.056367432
1916	ENSG00000091157.9	1.99468716590904	0.647445087674715	0.0025	0.0224	0.111607143	0.0256	0.5705	0.044872918
1917	ENSG00000091164.8	8.30707589415617	2.42342119255682	0	0.0038	0	0.0064	0.337	0.018991098
1918	ENSG00000091181.15	0.00466158152449616	0.0109522590239103	0.0096	0.0156	0.615384615	0.2368	0.5132	0.46141855
1919	ENSG00000091262.10	0.524350381755205	0.669400314824181	0.0052	0.0195	0.266666667	0.1199	0.7792	0.15387577
1920	ENSG00000091317.7	0.543802726424711	0.29496637608538	0.0057	0	NA	0.1089	0.9045	0.12039801
1921	ENSG00000091409.10	5.22193377711052	2.34892527530959	0.0013	0.0167	0.077844311	0.045	0.6523	0.068986663
1922	ENSG00000091428.13	0.367409499648006	0.188402667108385	0	0.0083	0	0.0136	0.3488	0.038990826
1923	ENSG00000091436.12	53.4343863132388	19.2019051146021	0.0022	0.0121	0.181818182	0.0427	0.5233	0.081597554
1924	ENSG00000091482.5	148.427702211779	83.8418420587271	0	0	NA	0.0825	0.5221	0.158015706
1925	ENSG00000091483.6	53.5572111484616	13.3474435168957	0.0028	0.0138	0.202898551	0.0377	0.53	0.071132075
1926	ENSG00000091490.6	0.384684315202541	0.237283279844065	0.0027	0.0081	0.333333333	0.0862	0.5039	0.171065688
1927	ENSG00000091513.10	0.243558923152903	0.415560885146757	0.0036	0.0119	0.302521008	0.1713	0.6602	0.259466828
1928	ENSG00000091527.11	65.3491848701655	21.8933869037082	0	0	NA	0.1036	0.5717	0.181213923
1929	ENSG00000091536.12	0.0942877131395129	0.125617343890907	0.0046	0.0243	0.189300412	0.0894	0.8312	0.107555342
1930	ENSG00000091542.8	76.0554116093835	13.4155059977626	0.0162	0.0495	0.327272727	0.0126	0.6009	0.020968547
1931	ENSG00000091583.6	0.0720146521925926	0.2221029967471	0.0027	0.0139	0.194244604	0.1518	0.6863	0.22118607
1932	ENSG00000091592.11	1.99023093567338	0.896812495844642	0.0077	0.0119	0.647058824	0.3543	0.6971	0.508248458
1933	ENSG00000091622.11	0.0935650095939203	0.0587886769770155	5e-04	0.0226	0.022123894	0.0251	0.5754	0.043621828
1934	ENSG00000091640.3	31.5952914348868	8.59251726680567	0.0071	0.0238	0.298319328	0.0134	0.4388	0.03053783
1935	ENSG00000091651.4	0.147189215103944	0.125678532244038	0.0037	0	NA	0.1294	0.4714	0.274501485
1936	ENSG00000091656.11	1.09484079074721	0.446689063302397	0.0038	0.0163	0.233128834	0.0391	0.4171	0.093742508
1937	ENSG00000091664.7	0.00225251435118099	0.00719041102542237	0	0.0066	0	0.0121	0.5656	0.021393211
1938	ENSG00000091704.5	1.78372812475143	6.29322095731662	0.0041	0.043	0.095348837	0.0906	0.8299	0.109169779
1939	ENSG00000091732.11	7.42085827838543	1.68059177307435	0.003	0.0105	0.285714286	0.0898	0.5223	0.17193184
1940	ENSG00000091831.17	0.359267922889355	0.269045017869769	0.0037	0.0279	0.132616487	0.0563	0.6747	0.083444494
1941	ENSG00000091844.3	0.0540468976952049	0.0500320023714459	0	0.0187	0	0.0389	0.6026	0.064553601
1942	ENSG00000091879.9	0.856607645516132	1.00941075816101	0.001	0.0141	0.070921986	0.0815	1.162	0.070137694
1943	ENSG00000091947.5	5.87836095510527	1.38648787651008	0	0.0049	0	0.0092	0.9971	0.009226758
1944	ENSG00000091972.14	0.447427099960488	0.397731968189764	0.0016	0.0083	0.192771084	0.1455	0.5372	0.270848846
1945	ENSG00000091986.11	2.16180831259766	4.02420600236516	0.0049	0.019	0.257894737	0.088	0.4985	0.176529589
1946	ENSG00000092009.6	0.285236105600069	0.659767384037974	0.0078	0.0138	0.565217391	0.1978	0.539	0.366975881
1947	ENSG00000092010.10	40.3157302457233	16.1546561712387	0.002	0.0043	0.465116279	0.0801	0.7961	0.100615501
1948	ENSG00000092020.6	6.8651969676794	2.40897618318673	0	0.017	0	0.0087	0.5544	0.015692641
1949	ENSG00000092036.12	5.11658164179602	2.39678192529775	0.0042	0.0028	1.5	0.1236	0.6872	0.179860303
1950	ENSG00000092051.12	0.0304315307123457	0.0318958589956736	0	0.0145	0	0.0194	0.546	0.035531136
1952	ENSG00000092067.5	0.0922388747691848	0.16984731337492	0.0016	0.0099	0.161616162	0.031	0.5568	0.055675287
1953	ENSG00000092068.14	18.4427584900412	20.1204411931348	0	0.0167	0	0.044	0.4018	0.109507218
1954	ENSG00000092094.6	4.0168636837671	1.65622460639694	0	0	NA	0.035	0.5601	0.062488841
1955	ENSG00000092096.10	1.13885317080936	0.793338826601811	8e-04	0.01	0.08	0.0173	0.3401	0.050867392
1956	ENSG00000092098.12	14.387941383761	5.01477749753113	0.0023	0.0157	0.146496815	0.0777	0.4166	0.186509842
1957	ENSG00000092108.16	7.07204879439154	2.07787786435147	0.0076	0.0163	0.466257669	0.0197	0.4377	0.045007996
1958	ENSG00000092140.10	0.757442719506663	0.281675914904767	0.0018	0.0086	0.209302326	0.1192	0.4914	0.242572243
1959	ENSG00000092148.8	44.9514339557914	18.0638766307262	0.0034	0.0105	0.323809524	0.005	0.4068	0.012291052
1960	ENSG00000092199.13	23.6049808635268	7.39392269231972	0	0.0064	0	0.1699	60.3603	0.002814764
1961	ENSG00000092200.8	0.0213315697771302	0.0206102665882175	0.0288	0.0537	0.536312849	0.2496	0.565	0.441769912
1962	ENSG00000092201.5	8.88474177205285	2.90835409357211	0	0.0127	0	0.0058	0.4737	0.012244036
1963	ENSG00000092203.9	25.3308506876923	8.3592060971465	0.0024	0.0104	0.230769231	0.0246	0.367	0.067029973
1964	ENSG00000092208.12	2.5871777212897	0.760518953332216	0	0	NA	0.0303	0.4368	0.069368132
1965	ENSG00000092295.7	0.154800299150046	0.10181461902207	0.0017	0.011	0.154545455	0.0493	0.629	0.078378378
1966	ENSG00000092330.11	14.5244132418965	6.03453335736478	0.006	0.0101	0.594059406	0.2325	0.6068	0.383157548
1967	ENSG00000092345.9	0.00254063755057232	0.00697670077408408	0.0015	0	NA	0.0623	0.3125	0.19936
1968	ENSG00000092377.9	0.178849274487516	0.302028980663686	0.0121	0.0325	0.372307692	0.0326	0.637	0.051177394
1969	ENSG00000092421.12	0.790786009229893	0.348007342904391	0.0015	0.0092	0.163043478	0.0243	0.4348	0.055887764
1970	ENSG00000092439.9	3.0849265001541	1.37587763758134	5e-04	0.0102	0.049019608	0.0278	0.4074	0.068237604
1971	ENSG00000092445.7	0.534204179291115	0.465703517503522	0.0011	0.0085	0.129411765	0.0579	0.4202	0.137791528
1972	ENSG00000092470.7	0.190169599847218	0.120496895984523	0.0119	0.0143	0.832167832	0.1475	0.5675	0.259911894
1973	ENSG00000092529.18	143.262054221575	67.9738721710497	0.0179	0.0501	0.357285429	0.031	0.4512	0.068705674
1974	ENSG00000092531.5	11.0756394375202	5.32410261904336	0	0.0048	0	0.0678	0.3562	0.190342504
1975	ENSG00000092607.9	45.3297132070674	26.216236260495	0.001	0.0116	0.086206897	0.0048	0.2922	0.016427105
1976	ENSG00000092621.7	0.349050486183097	0.38909297078266	8e-04	0.0129	0.062015504	0.0302	0.5289	0.057099641
1977	ENSG00000092758.11	0.19527422082069	0.206076256111599	0.005	0.0191	0.261780105	0.0621	0.6352	0.097764484
1978	ENSG00000092820.13	18.221663433452	14.2964925852415	0	0.0097	0	0.0153	1.0119	0.015120071
1979	ENSG00000092841.14	41.6294879159262	19.8733561468141	0.0053	0	NA	0.021	0.395	0.053164557
1980	ENSG00000092847.6	1.84196502011876	0.409480147605327	0	0.0076	0	3e-04	0.3254	0.000921942
1981	ENSG00000092850.7	0.0174200344408407	0.0231311753136627	0.0043	0.012	0.358333333	0.0876	0.7239	0.121011189
1982	ENSG00000092853.9	0.0157247835618639	0.0186851654220654	0.005	0.0098	0.510204082	0.1329	0.5637	0.235763704
1983	ENSG00000092871.12	1.85491113229546	1.16904892636973	0.0014	0.0029	0.482758621	0.0591	0.3597	0.164303586
1984	ENSG00000092929.7	2.9443656493065	2.56589459189189	0.0087	0.0391	0.222506394	0.0638	0.7381	0.086438152
1985	ENSG00000092931.7	4.33559718076573	1.20568214510154	0	0.0044	0	0.036	0.5309	0.06780938
1986	ENSG00000092964.12	4.2755753051403	1.92225753113943	9e-04	0.0222	0.040540541	0.0056	0.4314	0.012980992
1987	ENSG00000092969.7	1.98145777368268	2.25724975464888	0	0.0065	0	0.0211	0.5174	0.040780827
1988	ENSG00000092978.6	0.546481250676998	0.214013391775319	0.0018	0.004	0.45	0.0803	0.6513	0.123291878
1989	ENSG00000093000.14	2.41435366286788	0.90270933225501	NA	NA	NA	0.1271	0.5558	0.228679381
1990	ENSG00000093009.5	0.0918261121568638	0.122172229959509	0.0015	0.0263	0.057034221	0.0414	0.5152	0.080357143
1991	ENSG00000093010.7	7.46283335852068	2.5243099165864	0.0031	0.0322	0.096273292	0.1258	1.3627	0.092316724
1993	ENSG00000093134.9	0.0396157391629247	0.0448926736946653	0.0973	0.1319	0.737680061	0.1889	0.5963	0.316786852
1994	ENSG00000093144.14	6.18585926543835	1.63690101664533	0.0016	0.0077	0.207792208	0.1143	0.6358	0.179773514
1995	ENSG00000093167.13	18.106742201295	5.48508181285342	0.0019	0.0053	0.358490566	0.0256	0.4491	0.057002895
1996	ENSG00000093183.9	3.01146157009657	1.01547281382545	0.0018	0.0095	0.189473684	0.1068	0.4688	0.2278157
1997	ENSG00000093217.5	0.102243383644625	0.0635038766626145	0.0078	0.0147	0.530612245	0.0724	0.4978	0.145439936
1998	ENSG00000094631.14	8.43987282098726	2.62522786878782	0.0026	0.0049	0.530612245	0.1423	0.499	0.285170341
1999	ENSG00000094661.2	0.000548237588169963	0.0038903284567503	NA	NA	NA	0.1517	0.7268	0.20872317
2000	ENSG00000094755.12	0.0354765405531886	0.0336324338197916	0.0011	0.0255	0.043137255	0.0367	0.4523	0.081140836
2001	ENSG00000094796.4	1.39737647838111	2.43289446665692	0.001	0.0666	0.015015015	0.0552	0.8188	0.06741573
2002	ENSG00000094804.5	0.137548790943571	0.107902034504285	0.0019	0.0017	1.117647059	0.1245	0.5197	0.239561285
2003	ENSG00000094841.9	2.61443848970324	0.69480085867281	0.0014	0.0198	0.070707071	0.0721	0.2943	0.244988107
2004	ENSG00000094880.6	2.4163964662441	0.721360089754022	8e-04	0.0093	0.086021505	0.0239	0.4988	0.047914996
2005	ENSG00000094914.8	10.9995430025944	4.36909764602172	0.0017	0.0093	0.182795699	0.0347	0.4796	0.07235196
2006	ENSG00000094916.9	2.64488697855972	0.875047201270361	0	0.0092	0	0.0098	0.3733	0.026252344
2007	ENSG00000094963.9	4.47474548075088	2.83889021873477	0.0021	0.0165	0.127272727	0.0751	0.7393	0.101582578
2008	ENSG00000094975.9	1.207148413672	0.473194709766747	0.0037	0.0054	0.685185185	0.0694	0.4025	0.17242236
2009	ENSG00000095002.8	1.62169549763203	0.688570006367643	NA	NA	NA	0.041	0.5609	0.073096809
2010	ENSG00000095015.5	0.790869276329529	0.287694558369043	0.0023	0.0073	0.315068493	0.0489	0.5315	0.092003763
2011	ENSG00000095059.11	31.8765070272046	9.05039756198998	0.0033	0.0163	0.202453988	0.045	0.6652	0.067648827
2012	ENSG00000095066.7	8.19894908971565	4.39535762422882	0.0017	0.014	0.121428571	0.0679	1.0008	0.067845723
2013	ENSG00000095110.3	0.0115417177382813	0.0205801164166686	0.0092	0.0252	0.365079365	0.779	11.258	0.069195239
2014	ENSG00000095139.9	13.6650371063587	3.78719467929946	0	0.0019	0	0.0046	0.33	0.013939394
2015	ENSG00000095203.10	1.86791242841891	2.21176174298061	0.0025	0.008	0.3125	0.0596	0.5572	0.106963388
